Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
Unnamed,CH,10,0,81.62.164.31,31-164.62-81.cust.bluewin.ch,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,40,0,76.180.124.19,cpe-76-180-124-19.buffalo.res.rr.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,DE,6,1,95.91.29.156,95-91-29-156-dynip.superkabel.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,UA,0,2,178.137.0.154,178-137-0-154-kie.broadband.kyivstar.net,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,0,1,99.97.249.155,adsl-99-97-249-155.dsl.sfldmi.sbcglobal.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,US,6,1,69.146.90.23,host-69-146-90-23.lar-wy.client.bresnan.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
Unnamed,RU,15,0,188.187.133.194,dynamicip-188-187-133-194.pppoe.yola.ertelecom.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,US,14,1,69.211.104.13,adsl-69-211-104-13.dsl.chcgil.ameritech.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,PL,2,0,77.65.137.14,77.65.137.14,6666,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.10-alpha-dev (git-bfae41328e9bbd29) on OpenBSD i386,0,0
Unnamed,US,235,6,68.14.81.173,ip68-14-81-173.ri.ri.cox.net,43430,43431,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,SY,4,0,188.229.153.43,188.229.153.43,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.30 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,BY,2,0,178.120.4.49,mm-49-4-120-178.dynamic.pppoe.mgts.by,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows XP Service Pack 4 [workstation] {terminal services- single user},0,0
Unnamed,KR,293,1,183.98.158.156,183.98.158.156,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,CA,630,5,70.33.208.83,70.33.208.83.fastdns.ca,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,BR,0,0,177.25.77.186,177.25.77.186,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,752,2,18.171.2.69,BELAY.MIT.EDU,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,RU,3,0,91.215.77.10,91.215.77.10,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Unnamed,NL,0,12,82.170.175.141,82-170-175-141.ip.telfort.nl,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,RU,14,0,85.141.251.84,ppp85-141-251-84.pppoe.mtu-net.ru,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Unnamed,RU,88,2,46.166.146.180,46.166.146.180,443,21,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,DE,4,0,109.90.17.123,ip-109-90-17-123.unitymediagroup.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows XP Service Pack 2 [workstation] {terminal services- single user},0,0
Unnamed,FR,21,0,88.183.246.128,bg266-1-88-183-246-128.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,IT,0,0,188.11.100.62,188.11.100.62,65065,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
Unnamed,IE,4,0,83.70.42.18,83-70-42-18-dynamic.b-ras1.wtd.waterford.eircom.net,9100,9200,0,1,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
Unnamed,SE,13855,9,93.182.132.103,exit2.ipredator.se,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,PL,10,0,93.105.144.26,093105144026.radom.vectranet.pl,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.30 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,DE,0,0,92.224.130.6,g224130006.adsl.alicedsl.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Unnamed,TR,3,0,88.227.249.52,88.227.249.52,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,7,0,94.216.69.229,dslb-094-216-069-229.pools.arcor-ip.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
Unnamed,US,32,16,173.48.17.17,pool-173-48-17-17.bstnma.fios.verizon.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Darwin x86_64,0,0
Unnamed,FR,2,0,82.66.101.172,per92-2-82-66-101-172.fbx.proxad.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-516f86643445dd7c) on Darwin x86_64,0,0
Unnamed,SE,14356,9,93.182.132.103,exit2.ipredator.se,9002,9031,0,1,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Unnamed,US,1,72,174.123.110.50,32.6e.7bae.static.theplanet.com,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Unnamed,US,69,0,76.16.218.7,c-76-16-218-7.hsd1.il.comcast.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,DE,179,2,78.47.254.253,static.253.254.47.78.clients.your-server.de,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,SE,6,0,77.105.200.65,user65.77-105-200.netatonce.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7  [workstation],0,0
Unnamed,AT,44,9,95.143.91.6,006-091-143-095.as39912.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Unnamed,GB,7,18,82.32.73.43,cpc1-bath2-0-0-cust298.aztw.cable.virginmedia.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [domain controller],0,0
Unnamed,DE,177,2,195.180.11.190,mail.gruebchen.org,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on OpenBSD i386,0,0
Unnamed,US,36,0,72.77.187.27,pool-72-77-187-27.tampfl.fios.verizon.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,BR,1,0,189.98.241.59,ip-189-98-241-59.user.vivozap.com.br,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,2,0,24.19.248.52,c-24-19-248-52.hsd1.wa.comcast.net,9051,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,CA,0,10,24.52.213.30,24-52-213-30.cable.teksavvy.com,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,7,0,77.22.212.145,77-22-212-145-dynip.superkabel.de,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,DE,33,19,212.201.68.152,tp-rl-server000.stw-bonn.de,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Unnamed,CH,10,0,89.217.72.224,adsl-89-217-72-224.adslplus.ch,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {terminal services- single user},0,0
Unnamed,RU,1,0,91.77.135.210,ppp91-77-135-210.pppoe.mtu-net.ru,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 1 [workstation],0,0
Unnamed,TR,23,3,144.122.98.139,144.122.98.139,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.4-alpha (git-5f4f727d58daa194) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,AR,6,79,200.73.183.101,mail1.invertironline.com,443,None,0,1,1,0,0,1,1,1,0,Tor 0.2.1.30 on Windows Server 2003 Service Pack 1 [server] {terminal services- single user} {terminal services},0,0
Unnamed,GB,9,2,78.86.156.62,78-86-156-62.zone2.bethere.co.uk,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,14,29,208.88.125.191,fnop.stzal.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
Unnamed,FR,8,0,78.234.36.149,bou49-1-78-234-36-149.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {terminal services- single user},0,0
Unnamed,US,21,20,69.164.221.65,codefork.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,DE,24,10,188.193.175.69,188-193-175-69-dynip.superkabel.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,US,115,37,174.34.146.248,tor.ithought.org,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
Unnamed,GB,1,8,78.105.252.183,78-105-252-183.zone3.bethere.co.uk,443,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,UA,0,0,95.111.148.243,95.111.148.243,443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.4-alpha (git-5f4f727d58daa194) on Windows 7  [workstation],0,0
Unnamed,FR,23,3,82.123.17.206,AMontsouris-151-1-20-206.w82-123.abo.wanadoo.fr,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-516f86643445dd7c) on Darwin i386,0,0
Unnamed,GB,0,0,194.6.0.155,194.6.0.155,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,JP,93,18,101.142.102.237,101-142-102-237f1.hyg1.eonet.ne.jp,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,US,210,13,74.92.223.233,74-92-223-233-Colorado.hfc.comcastbusiness.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,DE,434,5,78.46.45.18,static.18.45.46.78.clients.your-server.de,7336,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [server],0,0
Unnamed,FR,1,1,79.83.72.222,222.72.83.79.rev.sfr.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,2,6,71.33.16.53,71-33-16-53.bois.qwest.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.7-alpha (git-3e9c86a8f964e8c6) on Linux x86_64,0,0
Unnamed,FR,4,0,79.84.24.186,186.24.84.79.rev.sfr.net,442,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,IR,0,0,89.165.25.227,89.165.25.227,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Unnamed,US,2027,18,130.184.75.51,cast319-2.cast.uark.edu,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Unnamed,RU,132,10,188.232.42.239,dynamicip-188-232-42-239.pppoe.omsk.ertelecom.ru,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,US,6,42,24.159.177.73,24-159-177-73.dhcp.kgpt.tn.charter.com,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Darwin x86_64,0,0
Unnamed,US,6,6,75.186.5.185,cpe-75-186-5-185.cinci.res.rr.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
Unnamed,SE,974,7,81.170.186.175,h-186-175.a185.priv.bahnhof.se,9001,9030,0,1,1,1,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,US,4,0,68.47.239.222,c-68-47-239-222.hsd1.tn.comcast.net,4430,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,AU,1,0,150.101.121.115,ppp121-115.static.internode.on.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,1,0,76.104.170.84,c-76-104-170-84.hsd1.wa.comcast.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,FI,0,0,85.23.71.45,85-23-71-45.bb.dnainternet.fi,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,DE,30,0,178.3.143.147,dslb-178-003-143-147.pools.arcor-ip.net,9090,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux i686,0,0
Unnamed,FR,1,0,93.13.11.29,29.11.13.93.rev.sfr.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.21-alpha (git-5f63f0d6312d9f0d) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,FR,37,10,82.243.229.108,str90-2-82-243-229-108.fbx.proxad.net,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,12,0,24.11.143.33,c-24-11-143-33.hsd1.sc.comcast.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,53,24,65.30.22.139,cpe-65-30-22-139.wi.res.rr.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.30-rc (git-085c9754ccae6cae) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,FR,83,15,81.220.20.23,ip-23.net-81-220-20.rev.numericable.fr,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
Unnamed,US,4,1,70.124.92.108,cpe-70-124-92-108.austin.res.rr.com,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,RU,5,0,95.73.170.91,95.73.170.91,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows 'Longhorn'  [workstation] {personal} {terminal services- single user},0,0
Unnamed,NZ,0,0,122.61.134.249,122-61-134-249.jetstream.xtra.co.nz,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,FR,0,0,82.228.88.188,ram31-2-82-228-88-188.fbx.proxad.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,AT,11,0,81.10.163.232,cm163-232.liwest.at,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,PL,39,38,188.116.32.165,188.116.32.165,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
Unnamed,GB,12,1,94.1.222.100,5e01de64.bb.sky.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows 'Longhorn' Service Pack 2 [workstation] {personal} {terminal services- single user},0,0
Unnamed,US,17,1,76.97.49.52,c-76-97-49-52.hsd1.ga.comcast.net,44343,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,SY,0,0,31.9.53.149,31.9.53.149,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1]  [workstation] {terminal services- single user},0,0
Unnamed,US,2,0,69.76.222.243,cpe-69-76-222-243.kc.res.rr.com,1023,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
Unnamed,IR,0,0,109.125.170.236,109.125.170.236,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,TH,15,0,101.109.11.207,101.109.11.207,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,2,0,99.35.25.24,adsl-99-35-25-24.dsl.sfldmi.sbcglobal.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 1 [workstation],0,0
Unnamed,DE,3,0,178.203.152.209,ip-178-203-152-209.unitymediagroup.de,19429,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
Unnamed,NL,6,1,80.100.189.3,a80-100-189-3.adsl.xs4all.nl,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
Unnamed,FR,2,2,92.156.37.129,APoitiers-554-1-197-129.w92-156.abo.wanadoo.fr,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,2,0,92.50.111.69,ip-92-50-111-69.unitymediagroup.de,2332,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,77,2,82.165.193.175,www.hph-web.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Unnamed,CA,23,0,129.97.81.55,streams.uwaterloo.ca,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,UA,44,0,94.27.97.210,SOL-FTTB.210.97.27.94.sovam.net.ua,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,US,0,0,68.46.19.34,c-68-46-19-34.hsd1.nj.comcast.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,DE,0,0,89.245.89.93,i59F5595D.versanet.de,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
Unnamed,DE,0,0,86.56.107.68,cable-86-56-107-68.cust.telecolumbus.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Very recent version of Windows [major=6-minor=2]  [workstation],0,0
Unnamed,DE,0,0,92.252.70.103,xdsl-92-252-70-103.dip.osnanet.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,RU,27,17,109.227.217.228,109-227-217-228.nts.su,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD i386,0,0
Unnamed,RO,2,0,77.36.50.86,77.36.50.86,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,US,0,0,71.198.160.89,c-71-198-160-89.hsd1.ca.comcast.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Unnamed,FR,8,0,78.120.154.179,179.154.120.78.rev.sfr.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,NL,3,23,95.36.47.224,95-36-47-224.dsl.alice.nl,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,FR,276,21,95.130.10.15,barbot.ahtna.org,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Unnamed,US,142,3,128.59.20.141,nsl-vmuser-10.cs.columbia.edu,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
Unnamed,DE,1,0,93.104.92.84,ppp-93-104-92-84.dynamic.mnet-online.de,31888,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Unnamed,US,2,2,98.214.169.62,c-98-214-169-62.hsd1.il.comcast.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,SY,0,0,46.57.215.77,46.57.215.77,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Windows 7  [workstation],0,0
Unnamed,FR,11,0,77.198.249.91,91.249.198.77.rev.sfr.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Unnamed,FR,0,0,88.171.104.183,bos94-6-88-171-104-183.fbx.proxad.net,443,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1] Service Pack 1 [workstation] {personal} {terminal services- single user},0,0
Unnamed,CZ,0,0,85.135.115.170,ip-85-135-115-170.customer.poda.cz,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,IN,0,0,14.97.14.169,Static-169.14.97.14.tataidc.co.in,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Unnamed,FR,0,0,88.126.144.208,con32-1-88-126-144-208.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Very recent version of Windows [major=6-minor=1]  [workstation] {personal} {terminal services- single user},0,0
Unnamed,SK,0,0,147.175.15.175,147.175.15.175,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
Unnamed,DE,19,1,85.183.95.117,e183095117.adsl.alicedsl.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux x86_64,0,0
Unnamed,US,0,1,98.240.231.232,c-98-240-231-232.hsd1.mn.comcast.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Unnamed,FR,2,0,87.100.75.234,234.75.100.87.rev.sfr.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Unnamed,DE,0,0,178.9.19.185,dslb-178-009-019-185.pools.arcor-ip.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
Unnamed,RU,104,4,109.172.13.72,109.172.13.72,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
Unnamed,DE,0,0,176.198.116.69,ip-176-198-116-69.unitymediagroup.de,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 8  [workstation],0,0
Unnamed,US,40,21,74.207.248.110,brighid.ussjoin.com,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
